Matrix C
800705	828965	779271	756048	753314	765739	826682	807597	757238	775128	793977	759767	808655	840491	838811	781746	747247	792650	788453	785659	787818	747159	769532	779356	864268	808973	777792	753269	813528	782514	760606	757520	722123	801174	778443	823631	784018	773791	765369	829115	784457	793185	780132	743717	764960	805561	781857	745225	792101	812713	787587	814774	783783	777117	752628	814017	780967	753710	752676	788247	705034	764880	761367	741751	738864	751346	795889	794866	786675	795260	844309	808104	814143	801128	798440	767589	743185	772405	757913	782998	852228	780696	800254	813229	771607	764543	799465	773669	814770	793030	760058	802864	792963	790954	717310	770868	801178	765148	799094	740157	765532	774661	850615	815802	712701	797197	782505	776629	833787	746013	760944	770222	755340	806973	769529	807515	772664	826676	773481	741756	766551	776194	796180	827186	747247	788640	726972	751541	781601	770012	781342	789399	819610	754344	791631	782269	756972	797738	809511	781819	799090	760392	770463	835879	843949	792649	800207	822082	801708	790018	810368	712307	770680	843097	814579	737802	840807	758960	749484	777779	739387	808601	784918	769080	774843	781438	740481	789638	807103	758819	776646	818270	756982	778746	754931	757855	739052	773221	781297	795864	729718	782586	795861	804845	755558	806575	845285	756517	782506	793949	793882	774166	799362	753899	821923	813403	755314	774184	780090	764935	830286	793679	802605	824333	805441	777134	832585	787705	751408	786951	799882	819530	795602
801114	789924	783773	747447	763779	787504	799928	836170	760531	801809	800935	751990	801627	849294	853699	766998	776848	787764	773705	771949	831043	767612	796267	775692	867961	803118	747606	801311	813243	780035	758036	760709	730989	790796	758819	822892	745166	783194	820400	809650	824928	792769	782834	789355	778277	813277	768518	740343	769407	834356	779955	824918	784932	792919	765839	818696	775169	784799	756375	802357	697489	761689	740739	769100	730860	766410	789447	821061	749885	800055	851604	792533	819922	793245	794875	786472	803116	760557	720999	773198	830885	783617	803524	814858	783140	771311	830061	758893	814916	761173	788422	797763	784122	801690	749224	788242	805729	798836	833478	771323	808660	789834	835421	812433	710511	784231	794530	814040	829433	803161	767746	775162	780373	807804	754590	807098	784598	817622	804353	748484	781373	770826	789440	800342	775168	776409	735379	752042	778776	817113	777998	808798	795523	745185	796386	771803	793006	805208	827929	782775	801879	776281	819524	849948	869102	783667	828391	829505	814910	799233	780821	724211	744177	816963	827870	736233	853258	756698	729917	781915	785109	818525	778444	776312	769591	822469	789805	791544	779368	777046	789961	823991	806510	769912	790336	757870	720552	781259	798414	777268	738803	819785	810984	848292	772839	791730	841661	760101	780002	756961	798292	784939	795675	737973	815770	814671	777627	755511	795319	781606	855703	786658	804124	796801	787191	754194	841384	815051	789449	770505	817835	796859	811569
799576	823186	804070	775182	796415	765201	808680	836513	752526	794918	816175	736979	802885	841494	855342	778483	733376	828189	830422	780988	782234	769062	761851	771783	877347	836100	747340	761556	827363	787354	752739	776509	746654	789077	754673	796543	793277	802062	770613	809232	787628	822981	802173	737928	758638	803282	764236	725666	823452	817172	791181	790117	781574	779382	784028	801913	749389	767755	796154	781813	707512	764774	745095	756322	743140	771701	803466	840891	792098	813345	835915	804740	822533	810338	807785	761336	753599	797041	719779	784210	845854	771096	812209	812542	759280	760583	810954	757076	806428	772384	793994	773269	823268	782454	729086	791481	819402	785235	798604	768803	769912	762545	816925	814848	691329	782298	760985	792425	802683	779271	774272	802736	791679	822921	763480	803470	745011	843136	760547	745546	755502	792210	769201	800389	745015	757381	745818	746915	757472	791968	790270	788141	810086	733690	781313	794888	783678	783989	796946	779284	808081	740395	809120	855270	864857	781218	810514	821379	806837	809845	787132	725092	758677	808235	812537	729193	872317	767285	727141	768050	785136	803376	783147	791245	775466	814109	778111	781266	797633	770836	770133	848999	805271	798676	748416	766739	740707	757274	813307	787438	749281	828718	815758	828544	763127	800215	836665	776989	814550	780446	830435	778540	780386	733981	834797	797972	790203	770774	776337	800744	783347	788248	800065	826965	831109	771485	855524	817207	803742	765809	775339	774502	819629
855042	846247	839525	823344	815048	764513	836973	856191	788576	836311	827138	803144	832249	890891	863991	821047	816603	847045	843325	822074	830094	836038	858794	828613	907452	849169	810822	794478	867226	806318	826397	792666	786436	836393	793473	853454	809806	821620	833231	871976	823244	858473	824971	807450	780993	831952	823349	800166	842301	863799	834087	843488	837806	824498	837742	874216	802362	834179	817480	795787	769480	777404	822164	824370	774552	816078	853381	839442	777783	830645	885828	844547	843409	846297	859383	803124	803018	817803	748612	806479	856239	803022	875708	858681	818856	806639	838330	787513	855720	799380	837982	835707	838477	810041	753563	803150	844344	827599	827029	817160	816141	818478	901064	833772	764310	825964	824816	824680	863988	838518	778976	821958	801076	828416	771362	844652	803934	894274	808017	788607	838798	819680	857866	819742	817993	789564	797357	804845	826953	833940	839468	847756	836990	808552	831592	820150	812150	849943	855625	795850	826343	802971	801921	899129	860581	828799	877940	882039	853184	857068	827217	767706	803933	832867	844255	804320	877372	796958	779985	796932	792495	857943	832125	849162	814800	846690	810603	796233	794928	772430	828346	877704	849516	820436	844024	810635	760589	799234	861571	837907	807694	854374	857956	852021	783058	837145	842112	770814	834206	788687	883993	831367	835467	805042	864281	848515	827180	769785	827165	833034	842750	826365	839812	844928	892822	806421	891052	874963	837582	818184	821381	843570	836391
802095	786605	789007	786098	773967	762745	815093	823013	766348	802256	757906	709953	753302	866673	786508	777347	783742	776087	808487	748631	752926	756759	780013	777771	878580	795708	763293	804703	771276	778118	740047	767615	732855	810474	776786	817948	763978	754091	788766	797676	779765	785467	782532	723377	761007	801119	775112	760257	771546	816253	780481	813497	766550	741573	730853	804058	780120	782636	778308	763295	700098	758471	752059	753128	721584	746403	786347	776348	749060	773578	837524	804601	799545	765202	827618	773841	765785	759598	727420	738241	836680	774427	813474	805887	776282	759752	814023	755587	796539	785653	771445	804273	796902	801945	702848	783349	816934	780709	799504	776880	784771	782410	814387	808085	680720	796012	776070	749624	788857	769455	768917	792603	754021	779948	730632	809482	787233	817182	758318	726427	794631	770768	812522	770792	721541	764310	702031	710104	749998	804054	807048	805325	820040	762870	787126	767222	761187	768455	818016	761321	764652	750880	796334	862139	862523	757187	833652	781836	773216	804142	758211	673576	759408	802718	787670	740584	845614	753152	750291	796047	776874	818249	779875	784976	789275	814727	765009	770332	797311	750328	775000	799950	775271	761813	762134	786057	721895	753299	790045	750006	717697	817865	791156	814532	757999	759411	806232	758488	769072	788523	788867	761064	812111	727060	828897	804383	777977	737378	783358	757650	813431	788784	774469	801979	792166	747596	821228	819836	774894	775303	777266	794844	772982
873137	865026	809964	802013	793195	807413	842504	848612	791921	834373	834196	790153	816211	891097	856516	826462	777360	827441	852234	806767	814848	796501	811290	820735	902492	838376	794859	844118	826190	836663	809676	816839	770734	832538	785798	848506	804388	777339	844768	873109	826426	849063	828253	794450	809450	845307	845072	798807	813145	834582	857518	845213	808142	819113	849419	878672	804746	814889	802934	774114	721764	788027	808398	808904	806406	790363	848895	876429	798041	849000	904326	828867	856285	810673	853970	812645	789666	804405	795157	852654	862107	812984	865616	853229	818276	816672	847783	820134	843321	826999	820340	828809	833173	849849	750228	807115	821615	839742	843043	811234	799271	827662	882667	842813	750752	826664	857295	818722	876501	812737	794722	830295	802340	841618	806326	819873	823539	885931	806155	760012	814887	804376	835075	856321	775706	783120	750952	749572	836456	828388	862915	842378	842402	792201	825277	810713	816596	843040	859984	829246	829073	802147	827957	888447	890586	826296	889325	872747	856796	856178	779474	761587	791403	830095	838093	784861	891834	812231	778603	825733	790380	820933	815822	816970	803505	855610	803904	796186	842458	805274	861111	840601	833994	809311	792636	793559	764459	812743	820740	798954	788569	862212	823945	849711	781063	876183	872330	774513	858751	808453	886777	813377	845297	819593	862319	854132	788368	770109	828406	793037	850620	830975	855057	877306	832822	811111	858349	848638	809848	783081	813668	827192	849920
830297	832180	795617	779793	782494	771247	831454	827530	772497	815028	799013	774447	814163	883825	845327	776150	798698	798082	787558	778050	823369	784041	781859	796568	874992	831655	797882	793315	776943	812216	776365	795065	743643	838106	797928	839671	788245	781593	800296	829558	800348	834561	817217	777101	784083	832076	790479	751230	780729	843175	813932	825453	780726	780778	810746	842902	798430	779168	784305	780358	744052	785766	798928	752060	760343	792633	809420	817773	774026	818551	883152	813825	813059	795832	836159	759503	782293	794469	737800	785503	853812	831433	804942	807359	792317	779696	791003	773412	805721	786800	791127	826336	824936	834698	726796	777319	810742	761657	831580	783987	814660	781145	846959	822519	727687	761291	795191	768008	836200	773947	815478	812642	770909	836479	754587	804548	810799	833912	780664	744646	790768	801750	813604	821999	772599	795884	714824	782018	785535	822465	828839	820672	858244	747093	810517	773406	789975	814681	841401	774556	804030	762850	796267	860673	862471	792309	835126	833801	813297	849548	797561	713968	791822	851847	802180	779061	859236	763578	773906	755909	771054	801849	787119	806522	787833	804378	791261	770825	810847	762303	800387	815910	823890	790877	780944	794940	731831	769045	793571	815848	745935	804173	826736	863127	780942	762814	826275	765107	822430	780579	805809	782700	836478	747342	829853	815212	810747	747236	767574	797415	810073	796285	803025	807432	841844	768665	842708	831174	786761	786192	806728	814620	818710
776963	774658	753564	752208	750746	736936	762827	784692	746481	774126	770737	726437	772035	788315	766339	711318	746177	798758	736829	770183	755963	751452	755724	775150	826554	798051	736054	762246	771934	752712	737079	749207	738231	786093	728405	782576	717094	754121	786221	795066	791657	785837	804346	752252	743965	792062	759281	733833	755886	781723	743938	768260	762054	751833	760418	778899	726037	737122	737827	757100	690278	721194	771107	758244	717717	716520	757121	778158	720384	781727	825819	784266	828566	769530	789018	722724	746984	752652	701633	755353	805616	757364	784798	799328	751004	710094	768097	711606	760093	747972	772343	772935	763341	781960	726094	774155	787855	752550	795069	719558	759613	733261	817509	782519	681988	762633	752064	741691	786702	763491	761173	730856	745378	760711	742207	769117	716492	808131	749943	707160	766056	732077	787250	768505	729029	745351	695326	712385	748049	759853	752578	756202	781671	723803	760495	772544	759672	780357	790482	776566	779970	729149	784167	791486	823300	733836	792318	805504	759370	781449	758300	693168	732895	818801	797997	721597	817498	700203	745157	752051	755451	796881	741399	743967	776674	795150	749836	767835	756010	737833	772132	827853	794685	714591	772932	712990	692552	723882	772715	783506	741587	776519	770038	786382	734208	737017	786700	700956	745788	768296	755372	767128	772811	759298	762209	782532	751070	756385	737666	755100	797380	747820	776735	797571	778890	730538	809733	791461	755755	733368	765779	766386	770006
759940	798667	744661	750134	762436	734795	793145	790043	781596	779892	758065	751802	770007	838761	785318	714978	730910	768347	756569	773596	765423	759293	790812	773670	844715	788831	726133	751294	783533	793794	734720	772295	712531	786191	734375	792459	749495	744504	789801	790260	780235	790332	779953	747868	741981	819591	734822	720639	762612	781398	779256	767845	734585	748421	777094	829359	750120	772966	753145	771331	692052	748523	737221	736808	706417	766201	747069	780642	740163	746910	811255	761438	788335	780843	795156	722604	761803	725163	718641	751482	818688	762340	800522	771455	742653	739155	782494	746946	775598	762930	769234	759657	796580	797543	710966	726529	784183	761571	808277	741121	734432	754039	834145	790246	688908	761110	781785	749134	786647	723625	727792	786527	725777	772918	695450	791546	740170	811570	762897	690787	738777	751387	801705	762485	731069	731768	691369	746448	746561	753196	778736	785710	788912	738029	779773	733464	773883	765741	790672	760481	762838	720606	802748	832375	808903	780595	811940	806823	779330	815364	763204	692667	750105	783297	773993	737813	823270	745288	709714	767112	726075	742163	744519	756428	803240	798835	776205	775828	756380	731912	768478	807750	760518	784493	771338	737349	721822	744712	784404	745524	717736	791182	789019	836756	723542	758161	806044	726913	741604	763200	788931	767077	767420	723826	796820	788705	766291	725293	755148	754068	776519	788829	803687	795893	807859	725660	807635	788052	765840	783606	757735	738998	775286
798169	796359	782407	768203	741057	788449	799698	817360	744872	762160	769702	774611	793280	826746	820918	749005	761255	774424	772737	782197	789414	756183	791022	782054	842595	808801	783125	801545	792994	746682	770329	737189	728053	792050	726275	810047	764525	754313	750122	829899	793849	822373	802710	744415	773873	799470	765939	752601	774593	780187	747333	815871	752625	759554	761691	822165	738461	746430	746339	781752	706191	763870	767632	786009	747389	768349	757445	806338	755193	763910	854311	793339	792476	785594	801609	752685	740439	775004	706026	753078	817789	775885	771965	790198	765640	751283	815510	748106	822162	784350	784964	783486	814100	788228	728399	765461	793522	778405	793932	765830	786949	758052	814556	798276	726605	756228	778415	742748	789632	750740	720789	746666	748755	786152	730028	814834	774265	836210	776192	728143	752916	784195	802917	780109	743228	728432	752422	757405	746881	771838	777207	761710	797375	726135	762075	747861	762259	743929	768360	764763	801102	758599	822280	822538	802547	784581	816073	822423	798552	794192	768182	682281	792018	815604	802022	742715	841843	741679	696752	750466	726159	813822	772038	781656	783553	806465	758915	775954	766721	740451	754567	788163	805140	775819	748977	771621	700912	752882	798886	767167	725875	801548	778712	845463	752373	776656	812260	730564	818564	747519	789018	783759	770179	750550	822097	757803	757313	755494	787604	773229	778474	755342	796165	808520	770831	726131	845710	823905	787211	749322	786653	753247	775185
