C
815042	791202	786209	779712	749285	776208	811213	835435	751504	829802	782461	760958	802794	856106	818202	787182	770499	779197	776723	778868	797880	774921	793402	827295	851058	802155	789661	778284	794397	776136	735677	789839	749835	815662	762399	808073	770202	774572	830651	820901	830382	818680	805725	754316	742856	851550	807089	738007	759362	809540	811227	820962	757502	771305	776703	817485	766288	781086	768434	782474	688494	782633	751231	793988	751273	772342	824729	810588	728400	782975	847473	803703	808590	793975	811492	736394	752596	771913	735284	774293	812120	799513	812262	827958	756206	784641	811554	774752	804342	772833	764270	810848	819305	814739	736293	801098	781560	783648	807900	770237	789022	727410	827820	823541	747998	779719	790213
874220	851555	841467	838386	798193	816631	852415	840267	786488	815185	808738	774891	818457	865142	876079	839099	789909	815712	844598	809059	809588	822328	828692	859662	918680	848063	811311	800535	828013	836404	813211	808559	803294	819420	786139	852730	800848	794768	822749	838453	829543	850595	846157	778376	807899	859329	809170	802849	808206	851381	802141	840716	807698	793167	824812	837184	799578	805173	785354	821854	734898	802190	820123	815427	762196	769763	836161	861803	771024	827180	884807	818129	874284	844828	877009	796796	777128	832166	773939	793038	894234	828547	858993	848273	792027	806520	846867	817146	840771	819613	816306	862689	812940	840151	763804	849577	849005	808756	850694	817102	807564	790978	860154	825121	740626	815816	847259
786336	792421	748488	756665	751270	761174	802469	812862	772264	769113	773257	724131	799111	809324	791147	720118	742564	789006	734525	741267	768327	767325	778228	782224	851833	791568	729538	765960	753148	775625	744934	758838	750628	794607	742391	786185	729923	713797	776819	767067	790683	756979	773068	721862	749058	789812	768836	710583	760855	794935	763918	795603	745712	743092	744442	797559	724073	732476	719845	763265	724004	738117	723055	745555	721303	737025	782559	789111	735402	796927	799435	762598	764392	802203	791258	730369	728121	742083	693300	749600	797915	750640	776994	785542	756014	751968	800660	725817	781225	743977	758686	776102	753066	777278	729724	740465	759703	757780	787113	757213	733609	744292	806068	809737	707042	751382	781143
824749	816447	792003	778417	737869	761326	796641	788532	745449	787307	789256	742618	793096	799260	770960	762208	727531	810206	780501	804117	812100	774645	785023	804217	821221	790048	747600	760658	765098	756691	762432	779616	737109	788308	765804	809357	762043	726435	781788	795330	776405	783944	815659	727642	793797	816345	760953	765043	768505	820893	796584	794983	783348	764881	773035	827341	717365	773385	762511	767492	706370	736176	774959	749967	730343	737540	776086	816252	739682	766026	822735	783998	808882	815380	804545	725892	789375	772851	746032	754430	824563	788963	791586	825547	770619	750541	792140	726269	789623	770013	770267	812462	789110	798796	713947	777071	774267	804665	807392	768545	759346	764853	785795	802088	708373	760977	802857
774255	778193	752376	773641	742566	771075	777256	766594	745060	761788	782126	716225	777544	804080	811062	771679	762972	773392	753520	746729	745429	751952	765471	763586	842727	760168	722570	755778	780009	763338	732317	758321	738033	769098	712201	792928	746643	747339	762060	774487	761390	783576	741108	711526	720906	804533	759025	712158	748222	792901	772934	765138	723558	755326	767102	794335	735541	753464	742533	759354	695496	740914	742358	754374	735676	720445	775377	784599	715788	786702	818608	745551	792189	793003	778443	740006	753891	747159	690800	743967	762224	764091	759000	741873	772047	730002	779310	717468	789982	752950	760675	756581	812794	814500	706311	759178	756662	761736	768070	738536	752112	735855	807609	783229	711759	755371	767439
787299	784007	754953	743072	736774	742337	831843	761892	752043	765694	770540	755788	771140	822861	782649	720819	716827	773129	748551	782270	761249	744917	750366	757358	849497	799225	736243	756072	735665	745989	722347	775709	728183	772732	702970	793178	742164	723813	770696	775554	756493	790050	781248	759117	738847	774447	727655	703525	767353	788997	769915	790166	754200	738998	748654	777198	730483	749274	732494	730031	699495	756077	766783	731549	694308	749363	747003	767956	732545	756849	830518	742056	752994	744200	811945	735557	750748	729734	693845	781619	819908	785330	770441	781367	760505	718667	800106	721332	780720	733422	745608	763185	779045	780265	695613	755192	762942	726681	786502	739357	748860	768857	823045	782341	689862	746299	750818
786178	794284	761662	739276	752986	771585	770711	761792	736751	793241	755682	707620	783740	812385	757018	755658	743913	754656	750875	762322	768262	740386	776181	759806	829549	780502	771028	748671	772752	785607	719777	759345	717542	768157	754762	797605	727655	745067	783924	789160	791133	768193	786979	739622	735843	777497	758219	727869	769819	797722	773188	776987	763427	757004	774082	783736	712956	721114	755127	784052	699298	741377	745912	706094	741733	717084	744746	759512	719871	797927	817931	787226	779690	746995	795615	743387	762955	762083	726360	770507	800323	777501	737200	807908	769595	746693	766557	741174	790007	742362	729956	771621	780308	807382	726708	737135	746661	733311	777639	722234	751889	746764	835294	803194	722713	753046	765156
816372	809487	767619	798836	755326	764102	800184	816914	752004	753714	794069	731303	809669	827572	829641	776213	743540	793212	778053	768912	785012	768490	761573	807399	852681	805335	772713	779495	765874	805008	773576	768400	767640	794300	757227	813182	743985	748395	798822	818115	785709	782628	789115	771897	758595	815216	760184	766155	744564	802942	779636	824674	773305	769533	773795	822037	788970	759256	747259	786618	675503	763800	759993	783962	741447	753082	790106	803070	745595	777460	839190	803306	801750	820005	794533	769451	794018	764400	716216	765156	821048	795277	820908	839999	797159	792031	805499	760198	822263	780328	761359	805223	774845	803658	719905	764358	791097	803097	803650	790822	783062	762958	837626	803905	689890	785468	788172
817157	818656	795193	800263	767739	740828	841751	842783	777812	823350	783070	752446	773431	879889	823338	780921	769578	800855	813167	776392	802648	785609	786044	829562	884920	848522	794451	811441	782007	804069	800613	794426	753966	805000	776157	826843	767652	759101	806798	852378	808315	839172	829393	769648	798421	828134	787910	768650	786414	834877	803676	833669	805552	757887	802942	851844	796365	789051	796735	754448	725285	752662	769326	752065	757726	743629	784804	818881	775187	779776	858178	792466	828357	796973	838984	774546	768614	767005	717910	772709	826411	813785	811466	826678	819211	786556	821857	789887	813059	796205	787658	798021	796117	794242	726749	797303	793067	790291	818225	793280	796861	750257	839335	821909	722335	791098	787350
844168	843497	801471	799188	797666	818411	846220	840284	787385	824954	807820	754860	822921	842177	839712	793945	781552	820429	812697	768529	785484	779481	797339	833218	859088	833241	776693	810328	800048	827821	801295	803821	764124	835969	819897	834645	782767	771926	820658	859555	808407	818550	852991	785296	801931	834007	775929	742729	815800	839543	827603	811784	818201	804619	789464	818165	788376	777330	778114	794582	735887	788430	793574	785452	738144	765355	819319	835627	800109	817941	857130	811878	832025	827143	846101	787731	791097	804983	764839	780279	856627	796758	839517	837529	766364	793039	819314	778042	840919	776835	778818	807232	801203	815191	762612	758623	804335	779987	855075	791324	780028	737183	861497	824530	727052	785574	801227
