A
3	34	72	40	92	37	10	84	42	71	11	54	86	39	42	38	24	70	9	73	32	50	64	87	81	47	89	53	33	89	65	45	60	35	66	66	14	79	47	32	35	80	45	22	4	65	52	35	63	6	13	6	82	36	52	86	82	74	28	63	51	37	71	82	100	2	34	21	79	52	98	90	77	83	44	73	62	35	65	24	11	97	83	24	53	91	57	9	14	18	21	95	23	94	80	84	13	28	50	64	12	61	90	15	26	69	72	26	14	31	27	5	88	17	61	32	56	28	69	92	10	72	53	100	5	65	83	7	78	76	30	47	6	63	77	16	25	98	32	29	50	19	78	58	23	17	0	63	33	50	69	42	20	94	82	22	52	10	98	21	50	76	64	18	87	69	69	41	98	64	72	58	56	53	10	5	68	12	28	12	25	8	29	51	42	48	72	68	49	77	30	5	69	65	80	54	44	43	32	53	49	0	76	49	18	71	79	51	52	57	10	3	38	46	46	19	56	2	98	73	16	30	13	17	56	14	83	24	33	69	59	24	68	8	37	34	22	33	92	40	88	7	55	55	45	88	72	59	24	93	72	98	38	57	0	26	84	32	83	28	78	15	30	40	24	59	90	7	85	86	50	32	72	90	77	12	17	81	85	60	59	92	15	34	98	96	4	79	3	30	33	59	30	7	53	29	5	61	75	56	89	61	10	29	81	0	98	50	24	59	85	91	21	76	90	35	77	72	61
35	52	22	25	73	78	87	89	66	79	92	7	64	49	77	56	47	41	39	13	3	35	75	98	65	88	92	97	46	24	64	65	31	12	94	59	51	38	50	59	2	96	99	43	41	14	73	58	44	63	8	27	37	52	67	38	40	49	21	46	9	88	4	100	49	86	64	8	40	97	13	75	2	55	100	45	27	30	6	12	58	2	13	84	9	75	62	47	87	13	50	87	96	11	11	73	48	54	24	20	11	36	79	3	42	40	81	50	90	76	90	73	38	67	63	67	7	36	38	21	18	3	0	77	35	8	90	50	34	48	35	50	100	38	1	38	74	14	33	35	23	62	54	50	44	46	2	35	12	1	62	14	27	59	64	13	21	89	97	89	89	82	26	93	0	51	91	28	63	25	16	86	86	99	84	80	82	44	47	89	67	34	84	38	84	67	1	36	75	61	77	67	6	85	31	85	4	21	41	80	18	0	27	60	95	62	15	86	67	48	48	100	77	98	77	61	71	31	12	23	11	35	27	90	27	0	86	70	30	28	34	24	62	52	66	92	30	93	75	51	62	94	26	82	7	53	31	77	81	71	31	61	75	18	100	85	33	91	29	31	58	16	72	50	59	6	0	53	33	98	71	49	72	32	74	56	86	62	93	34	53	87	61	10	71	49	63	37	88	98	5	28	95	96	75	69	20	40	72	59	74	50	34	10	83	99	17	85	34	16	91	75	36	29	77	72	99	34	41
90	64	12	93	58	45	43	50	16	35	77	54	30	15	20	15	56	89	8	20	70	37	43	78	29	59	64	90	20	54	43	78	42	12	77	73	94	72	32	93	19	36	57	94	96	84	80	17	31	65	26	85	20	5	32	23	54	26	73	11	72	26	81	69	85	30	79	32	83	2	3	16	28	1	71	38	24	100	31	96	72	62	100	80	54	13	74	85	27	23	53	61	15	100	14	98	32	59	92	92	10	90	98	54	85	22	56	7	26	11	42	27	71	11	59	11	61	95	23	5	86	11	84	91	48	20	80	100	22	50	2	76	73	49	86	26	54	66	100	55	85	28	81	7	11	55	49	24	73	46	69	83	90	65	26	23	7	63	77	98	17	1	14	13	38	25	4	5	58	78	38	6	91	23	12	18	1	44	98	30	28	92	31	32	91	69	59	52	4	62	37	67	4	56	79	2	14	22	58	19	77	49	23	89	10	61	36	97	6	11	81	12	7	84	95	91	97	19	7	73	58	14	26	2	26	66	98	10	86	40	81	80	47	49	56	33	82	37	50	97	14	100	58	23	96	3	12	13	74	58	47	85	27	12	74	87	17	98	54	74	8	7	7	19	64	58	19	7	17	6	16	93	38	96	37	52	54	59	67	77	78	37	35	57	12	43	43	21	2	93	80	0	81	12	71	24	11	1	11	14	5	20	31	81	15	31	7	57	51	87	7	43	90	22	79	62	54	87	62
94	97	74	57	68	40	74	3	100	32	49	47	62	73	23	55	42	39	85	8	33	95	19	84	61	80	88	100	40	66	20	92	12	6	6	82	55	66	70	36	71	93	15	56	26	54	57	14	10	95	77	96	80	34	16	41	32	77	55	69	37	4	14	23	4	62	35	33	80	77	75	100	83	83	94	17	54	59	21	2	6	57	75	71	98	26	99	27	78	99	22	40	1	98	34	84	51	50	49	6	27	0	90	55	0	16	88	93	95	69	81	77	5	59	23	89	24	34	48	20	74	56	0	82	17	15	7	97	86	15	82	12	54	37	46	31	8	99	14	58	68	7	93	61	33	91	11	83	1	96	43	64	81	14	77	79	39	69	90	85	62	27	11	76	53	96	0	55	11	58	34	39	97	6	9	10	37	32	7	70	40	22	56	1	80	65	51	99	24	75	64	70	20	10	96	6	87	90	40	86	0	47	18	11	72	36	46	47	17	21	57	85	20	0	20	42	38	22	1	23	33	58	8	40	21	82	69	94	87	9	46	48	86	9	51	65	57	42	78	92	94	20	17	74	59	89	64	93	77	25	17	17	29	18	97	15	43	48	10	44	21	52	94	100	98	12	27	72	84	43	7	29	5	14	23	1	44	21	10	27	2	36	66	62	13	95	62	47	53	41	11	13	30	87	21	96	20	80	20	21	87	33	68	79	45	81	56	15	31	38	45	51	8	41	60	86	55	33	35
88	3	15	75	5	88	59	60	92	24	61	14	50	71	45	19	91	26	52	39	9	47	22	80	1	8	85	89	34	61	56	5	19	67	50	48	40	72	87	3	8	31	95	39	44	44	54	83	82	81	86	10	96	88	27	90	16	2	68	21	35	74	91	59	93	35	14	23	53	30	29	40	32	86	10	35	39	85	8	74	0	60	31	17	100	20	50	77	31	9	15	71	64	39	5	9	20	88	2	37	61	47	86	54	82	49	29	21	86	6	63	38	27	70	26	52	30	12	95	72	47	36	43	28	80	40	9	66	51	89	31	38	31	43	97	89	41	5	61	62	16	94	82	47	8	1	68	53	80	4	70	67	98	41	91	98	90	96	87	30	30	57	9	19	80	43	77	51	27	56	8	65	81	33	0	1	57	68	76	1	54	37	28	15	49	3	89	92	17	27	95	34	2	97	1	18	71	39	81	75	88	90	64	84	8	15	65	98	83	65	27	58	75	57	62	65	33	21	57	71	1	27	97	4	79	33	31	19	17	29	70	55	72	49	76	17	48	33	92	92	64	45	24	95	82	78	35	26	14	48	41	4	30	23	31	28	1	43	45	82	83	13	82	50	25	96	18	41	26	17	40	68	41	79	24	28	61	52	56	70	88	87	10	42	39	13	12	55	80	92	80	11	11	94	59	78	28	44	22	43	56	67	43	7	23	23	44	53	14	67	4	29	15	30	23	77	48	33	58
95	87	62	97	94	97	43	18	52	57	96	42	22	30	51	41	17	51	56	23	42	95	13	0	30	93	56	64	47	92	19	63	19	29	24	82	21	49	4	86	81	57	72	91	56	24	9	81	34	29	6	26	13	35	87	40	97	10	62	5	2	19	46	28	29	13	36	77	3	59	57	59	66	2	13	2	67	63	85	16	55	97	59	7	29	18	16	59	11	97	98	47	71	65	58	61	19	42	40	48	57	34	49	78	40	2	14	5	21	88	55	78	72	23	15	44	97	77	3	100	87	40	35	9	91	42	68	78	12	19	33	87	45	31	0	21	96	31	55	16	64	53	36	66	39	46	67	40	34	24	51	46	96	32	31	39	81	49	26	34	94	81	98	6	8	55	31	78	18	61	69	43	52	98	12	59	72	99	55	88	5	23	66	88	73	27	96	6	36	31	87	61	41	61	2	46	34	26	1	7	25	97	43	17	19	9	73	39	80	83	43	71	53	87	24	24	14	82	59	71	63	16	5	62	96	26	37	1	52	82	4	12	60	76	51	62	80	57	75	99	68	98	80	97	62	41	6	61	45	13	3	17	14	16	75	14	27	42	78	92	71	6	72	1	60	1	52	23	56	93	13	35	69	8	33	64	31	64	95	9	16	77	32	88	86	91	92	5	32	7	86	60	44	69	4	25	59	42	59	4	18	51	52	88	10	12	26	95	2	46	75	23	43	22	69	47	52	81	54
59	1	86	9	75	4	51	73	39	17	99	3	67	13	14	92	70	15	40	67	68	31	64	2	30	67	0	21	19	67	10	32	43	23	39	85	27	27	53	18	75	26	4	73	96	66	14	36	1	34	87	50	88	48	73	70	65	25	95	86	17	27	20	30	98	44	29	65	99	1	56	50	71	1	92	5	100	13	67	25	43	12	13	23	48	98	79	5	36	15	18	44	45	76	66	24	4	7	84	25	29	26	22	83	73	57	92	59	44	70	33	3	30	56	46	21	0	1	36	7	25	30	53	65	32	66	17	59	17	85	62	94	15	45	100	99	66	31	67	46	88	62	61	84	4	68	44	99	87	94	50	10	90	59	45	70	96	97	29	82	67	40	55	50	45	48	14	84	44	28	47	99	43	27	43	14	15	77	66	62	5	85	4	53	59	50	6	34	12	78	3	78	22	2	55	62	95	68	11	96	41	77	27	67	82	49	57	16	53	41	1	5	81	98	69	76	72	81	47	85	16	65	57	35	94	26	84	84	34	51	16	26	32	1	0	22	33	87	95	11	48	47	40	8	26	67	94	23	39	57	11	36	98	57	25	10	99	28	64	55	22	87	71	37	100	56	93	22	16	80	65	59	4	8	2	39	46	4	78	42	46	79	40	57	37	66	22	98	96	53	83	35	42	10	32	28	65	55	62	45	41	79	92	21	69	34	43	16	36	69	36	50	54	42	41	100	7	47	48
61	84	75	94	38	67	68	6	1	92	40	32	20	41	78	46	29	59	28	48	13	48	61	34	100	95	2	55	39	4	34	48	33	35	26	49	63	62	84	83	28	50	49	60	66	8	84	51	86	2	22	35	23	25	28	16	49	43	11	20	68	81	74	19	52	98	72	33	96	15	27	31	16	52	81	100	84	24	14	77	95	66	10	89	24	34	96	80	90	47	49	8	33	47	89	6	56	24	34	29	42	5	12	5	78	49	28	5	99	61	33	43	65	23	80	59	49	0	32	68	53	28	90	23	1	38	14	3	89	77	33	54	61	2	98	40	61	100	81	98	52	14	80	17	74	57	80	26	17	71	19	40	3	17	69	100	25	12	98	54	29	24	14	54	98	100	88	88	82	71	21	61	41	6	74	18	69	90	22	6	100	51	17	39	44	83	84	39	78	52	63	49	60	9	88	44	17	14	63	80	29	2	27	46	82	81	46	45	0	50	12	45	55	4	29	56	47	36	93	9	51	63	46	97	33	48	56	36	38	22	85	33	93	76	72	3	76	72	38	13	90	75	85	21	28	85	4	98	89	95	50	43	91	9	96	87	4	31	50	76	65	21	22	46	67	11	22	82	46	5	70	54	60	76	34	79	84	35	37	19	80	51	70	38	28	45	36	92	32	23	63	73	22	34	94	98	14	6	7	95	34	31	39	80	71	71	51	62	73	24	31	60	2	3	62	25	84	82	5
31	78	29	15	71	55	41	59	17	1	96	52	23	68	90	90	20	19	18	20	12	100	10	4	72	41	59	65	0	61	55	52	77	73	62	23	78	93	12	91	16	66	90	40	80	30	78	41	53	5	52	55	38	88	77	85	93	51	31	44	93	85	57	70	47	52	75	98	68	19	10	73	56	12	39	52	8	54	84	61	4	98	77	30	46	48	29	44	39	22	8	94	96	33	5	97	43	53	60	77	14	6	86	67	11	85	69	64	19	62	87	93	51	69	42	82	42	44	99	34	79	16	51	36	36	71	40	15	15	49	87	60	55	43	48	46	8	61	10	77	22	61	55	58	84	28	34	40	31	26	5	51	95	31	28	21	39	15	26	88	29	18	96	43	28	73	30	96	87	91	37	90	25	11	83	57	10	55	49	64	50	30	63	35	18	32	84	62	29	36	86	18	67	7	2	15	4	92	90	45	3	25	95	61	69	95	20	35	52	97	56	41	69	79	72	4	98	58	0	30	97	25	64	60	25	0	64	28	18	50	41	36	63	53	37	45	59	10	42	49	15	5	65	20	55	49	60	23	28	47	36	95	97	92	98	6	84	50	9	61	71	16	22	88	87	33	59	58	34	45	13	66	53	70	59	10	9	36	10	33	90	77	22	85	50	32	14	32	3	46	77	20	97	81	96	63	10	60	96	42	99	73	91	66	1	48	29	50	32	90	64	20	75	26	98	92	78	30	31
22	63	14	44	76	60	51	13	72	88	64	90	3	21	19	52	5	80	67	75	73	55	44	18	83	62	79	7	68	99	55	91	40	20	86	63	24	26	22	88	67	51	80	56	75	72	64	69	21	89	58	68	38	8	89	97	63	8	87	39	60	64	29	24	60	86	57	60	91	60	44	51	14	51	79	53	17	17	39	69	61	77	21	54	37	90	32	11	15	90	72	87	10	91	29	22	1	49	32	68	95	22	51	28	23	54	67	11	54	91	31	71	48	44	95	54	52	93	1	66	72	62	60	84	23	96	17	31	96	17	16	27	51	76	98	69	82	7	89	69	69	57	12	15	87	3	18	62	97	80	12	55	43	98	46	40	29	26	75	56	18	45	17	87	70	47	58	45	90	75	58	72	7	49	74	3	92	87	69	80	76	78	99	62	50	85	29	71	55	63	3	91	90	38	81	0	21	29	61	54	24	35	23	72	44	28	95	25	23	38	25	15	26	78	48	97	95	27	43	32	21	53	59	88	42	15	20	64	38	47	86	83	7	84	39	29	47	25	5	27	51	19	72	52	43	72	34	24	19	78	93	55	45	7	83	23	52	80	22	82	13	59	0	76	7	64	27	79	46	67	93	82	59	6	61	13	18	84	85	68	15	4	19	44	70	37	2	30	8	49	39	63	37	20	59	35	35	68	13	62	67	14	59	50	40	60	48	29	4	69	80	9	16	24	67	77	68	86	32
